source_sheet,source_row,model_key,source_field,raw_text,phrase_type,extracted_rpos,confidence,review_status,notes
Mechanical 1,24,corvette,description,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)
1. Requires (YF5) California state emissions requirements or (NE1) Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington state emissions requirements.",requires,NE1|YF5,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,28,corvette,description,"LS6 engine cover, Black
1. Included and only available with (ZZ3) Convertible Engine Appearance Package.",only_available_with,LS6|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,29,corvette,description,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|LS6|NEW|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,30,corvette,description,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|LS6|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,31,corvette,description,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|LS6|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,32,corvette,description,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",included_with,B6P|BC4|BCP|BCS|LS6,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,36,corvette,description,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",requires,NEW|WUB,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,40,corvette,description,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",included_with,B6P|LPO|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,43,corvette,description,"Performance Traction Management
1. Included and only available with (FE4) Z51 performance suspension with Magnetic Selective Ride Control.",only_available_with,FE4|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,44,corvette,description,"Rear axle, 5.56 ratio
1. Included and only available with (Z51) Z51 Performance Package.",only_available_with,Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,47,corvette,description,"Suspension, Magnetic Selective Ride Control
1. Not available with (Z51) Z51 Performance Package.",not_available_with,Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,48,corvette,description,"Suspension, Z51 performance
1. Included and only available with (Z51) Z51 Performance Package.",only_available_with,Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,49,corvette,description,"Suspension, Z51 performance with Magnetic Selective Ride Control, includes (B4Z) Performance Traction Management
1. Requires (Z51) Z51 Performance Package.",requires,B4Z|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 1,52,corvette,description,"NEW!  Transmission, 8-speed dual clutch, includes manual and auto modes
1. Included and only available with (Z51) Z51 Performance Package.",only_available_with,NEW|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,7,corvette,description,"Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear
1. Included and only available with (FEB) Z52 Sport Performance Package.",only_available_with,FEB|Z52,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,8,corvette,description,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, includes (J6D) Dark Gray Metallic-painted calipers
1. Included with (FEY) Z52 Track Performance Package.",included_with,FEY|J6D|Z52,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,13,corvette,description,"Calipers, Dark Gray Metallic-painted
1. Included and only available with (J57) carbon ceramic brakes.",only_available_with,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,17,corvette,description,"Calipers, Orange-painted
1. Requires (J57) carbon ceramic brakes.",requires,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,23,corvette,description,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington
1. Requires (FE9) Federal emissions requirements.",requires,FE9,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,25,corvette,description,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)
1. Requires (YF5) California state emissions requirements or (NE1) Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington state emissions requirements.",requires,NE1|YF5,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,29,corvette,description,"LS6 engine cover, Black
1. Included and only available with (ZZ3) Convertible Engine Appearance Package.",only_available_with,LS6|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,30,corvette,description,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|LS6|NEW|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,31,corvette,description,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|LS6|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,32,corvette,description,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|LS6|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,33,corvette,description,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",included_with,B6P|BC4|BCP|BCS|LS6,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,35,corvette,description,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",included_with,FEY|NEW|Z52,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,37,corvette,description,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",requires,NEW|WUB,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 2,41,corvette,description,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",included_with,B6P|LPO|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,7,corvette,description,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, includes (J6D) Dark Gray Metallic-painted calipers
1. Included with (Z07) Z07 Performance Package or (PDB) Carbon Fiber Wheel and Brake Package.",included_with,J6D|PDB|Z07,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,12,corvette,description,"Calipers, Dark Gray Metallic-painted
1. Included and only available with (J57) carbon ceramic brakes.",only_available_with,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,16,corvette,description,"Calipers, Orange-painted
1. Requires (J57) carbon ceramic brakes.",requires,J57,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,21,corvette,description,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington
1. Requires (FE9) Federal emissions requirements.",requires,FE9,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,23,corvette,description,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)
1. Requires (YF5) California state emissions requirements or (NE1) Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington state emissions requirements.",requires,NE1|YF5,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,28,corvette,description,"Engine intake, Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",requires,D3V|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,29,corvette,description,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BCW) Red engine intake.",included_with,B6P|BCW,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,37,corvette,description,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory
1. Not available with (RXI) LT6 engine cover in visible carbon fiber, LPO.",not_available_with,LPO|LT6|RXI,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,39,corvette,description,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",included_with,B6P|LPO|ZZ3,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,46,corvette,description,"Suspension, Z07 with Magnetic Selective Ride Control
1. Included and only available with (Z07) Z07 Performance Package.",only_available_with,Z07,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,49,corvette,description,"Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow
1. Requires (CFZ) Carbon Flash-painted carbon fiber ground effects and (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (CFV) visible carbon fiber ground effects and (T0G) Visible Carbon Fiber Aero Package. Included with (PDD/PDF) Z07 Aero and Wheel Package.",requires,275|345|CFV|CFZ|FE7|J57|J6B|J6D|J6E|J6F|J6L|J6N|PDD|PDF|T0F|T0G|XFS|Z07,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 3,49,corvette,description,"Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow
1. Requires (CFZ) Carbon Flash-painted carbon fiber ground effects and (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (CFV) visible carbon fiber ground effects and (T0G) Visible Carbon Fiber Aero Package. Included with (PDD/PDF) Z07 Aero and Wheel Package.",included_with,275|345|CFV|CFZ|FE7|J57|J6B|J6D|J6E|J6F|J6L|J6N|PDD|PDF|T0F|T0G|XFS|Z07,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 4,7,corvette,description,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, 10-piston front, 6-piston rear
1. Included and only available with (ZTK) ZTK Performance Package.",only_available_with,ZTK,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 4,21,corvette,description,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington
1. Requires (FE9) Federal emissions requirements.",requires,FE9,high,needs_review,Staging candidate only; no canonical rule generated.
Mechanical 4,23,corvette,description,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)
1. Requires (YF5) California state emissions requirements or (NE1) Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington state emissions requirements.",requires,NE1|YF5,high,needs_review,Staging candidate only; no canonical rule generated.
