model_key,option_sheet,option_row,option_id,rpo,option_name,current_price,matched_future_model_source_review_rows,candidate_price,parsed_candidate_prices,price_candidate_rows,price_candidate_summary,approved_price,classification,recommended_workbook_action,notes
zr1x,zr1x_options,130,opt_at9_001,AT9,"Seat adjuster, power passenger lumbar control",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,131,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,,811,1295,1295,257,row 257: 1295,,direct_price_candidate,write_options_price,1295 | row 257: 1295 | 257 | Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes | Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. | Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.
zr1x,zr1x_options,132,opt_g0k_001,G0K,"Rear axle, 5.56 ratio",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,133,opt_ahe_001,AHE,"Seat adjuster, driver power bolster",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,134,opt_b4z_001,B4Z,Performance Traction Management,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,135,opt_due_001,DUE,NEW!Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,,809,1295,1295,256,row 256: 1295,,direct_price_candidate,write_options_price,1295 | row 256: 1295 | 256 | NEW!Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes | Not available with exterior color (GTR) Admiral Blue Metallic. | Not available with exterior color (GTR) Admiral Blue Metallic.
zr1x,zr1x_options,136,opt_ahh_001,AHH,"Seat adjuster, passenger power bolster",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,137,opt_aqa_001,AQA,"Memory Driver and Passenger Convenience Package, includes steering wheel and outside mirrors plus seat memory for both driver and passenger; key fob or door button activated",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,138,opt_ap9_001,AP9,"Cargo nets, 2",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,139,opt_dyx_001,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,140,opt_uft_001,UFT,Side Blind Zone Alert,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,141,opt_utj_001,UTJ,"Theft-deterrent system, electrical, unauthorized entry, activates the horn",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,142,opt_utv_001,UTV,"Theft deterrent sensor, vehicle interior movement",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,143,opt_utu_001,UTU,"Theft deterrent sensor, vehicle inclination",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,144,opt_36s_001,36S,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console",,671,495,495,199,row 199: 495 Requires Jet Black Interior,,direct_price_candidate,write_options_price,"495 | row 199: 495 Requires Jet Black Interior | 199 | Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console | Requires (HTE/HTT/HUB/HUC) Jet Black interior. | Requires (HTE/HTT/HUB/HUC) Jet Black interior."
zr1x,zr1x_options,145,opt_37s_001,37S,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console",,667,495,495,201,row 201: 495 requires Jet Black Interior,,direct_price_candidate,write_options_price,"495 | row 201: 495 requires Jet Black Interior | 201 | Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console | Requires (HTE/HTT/HUB/HUC) Jet Black interior. | Requires (HTE/HTT/HUB/HUC) Jet Black interior."
zr1x,zr1x_options,146,opt_38s_001,38S,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console",,669,495,495,202,row 202: 495 requires Jet Black or Adrenaline Red/Jack Black Interior,,direct_price_candidate,write_options_price,"495 | row 202: 495 requires Jet Black or Adrenaline Red/Jack Black Interior | 202 | Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console | Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior. | Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
zr1x,zr1x_options,147,opt_510,,Air filtration system with pollen filter,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,148,opt_530,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,149,opt_532,,"Cruise control, electronic with set and resume speed",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,150,opt_536,,"Door locks, power programmable with lockout protection",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,151,opt_538,,"Floor mats, carpeted",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,152,opt_542,,"Hatch release, push button open",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,153,opt_546,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,154,opt_550,,"Lighting, interior, theater dimming",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,155,opt_614,,Remote vehicle starter system,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,156,opt_664,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,157,opt_674,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,158,opt_684,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,159,opt_692,,"Trunk release, push button open",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,160,opt_698,,"Visors, driver and passenger illuminated vanity mirrors, covered",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,161,opt_700,,"Windows, power with driver and passenger Express-Down/Up",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,162,opt_708,,"Antenna, integral front and rear",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,163,opt_724,,Daytime running lamps,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,164,opt_732,,"Glass, Solar-Ray light-tinted",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,165,opt_850,,"Wipers, front intermittent",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,166,opt_852,,"Active handling stability control, improves traction and enhances vehicle stability",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,167,opt_864,,NEW!Intersection Automatic Emergency Braking,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,168,opt_912,,"Frame, aluminum structure",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,169,opt_922,,Oil life monitoring system,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,170,opt_928,,"Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,171,opt_938,,"Traction control, all-speed",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,172,opt_cfc_002,CFC,"Convertible top, retractable, power-folding hard top, visible carbon fiber, remote control (down only), includes power glass rear window with integral defogger; Nacelles, A-pillars, and header are Carbon-Flash painted (body-color when (GBA) Black exterior color is selected)",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,173,opt_cfv_002,CFV,"Ground effects, visible carbon fiber",,735,4495,4495,182,row 182: 4495 Std on ZR1 and ZR1X,,conditional_price_candidate,defer_to_price_rules,"4495 | row 182: 4495 Std on ZR1 and ZR1X | 182 | Ground effects, visible carbon fiber"
zr1x,zr1x_options,174,opt_dtb_001,DTB,Electric Blue Full Length Dual Racing Stripes,,825,1295,1295,253,row 253: 1295,,direct_price_candidate,write_options_price,1295 | row 253: 1295 | 253 | Electric Blue Full Length Dual Racing Stripes | Not available with exterior color (GTR) Admiral Blue Metallic. | Not available with exterior color (GTR) Admiral Blue Metallic.
zr1x,zr1x_options,175,opt_dy0_002,DY0,"Display hood, Carbon Fiber, located above the Driver Information Center display",,535,795,795,208,"row 208: 795 located above Driver Information Center Display, 3LZ; Std on ZR1/ZR1X",,conditional_price_candidate,defer_to_price_rules,"795 | row 208: 795 located above Driver Information Center Display, 3LZ; Std on ZR1/ZR1X | 208 | Display hood, Carbon Fiber, located above the Driver Information Center display"
zr1x,zr1x_options,176,opt_etv_001,ETV,"Exterior trim, carbon fiber split window trim, painted body-color",,729,995,995,187,row 187: 995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"995 | row 187: 995 ZR1/ZR1X Only | 187 | Exterior trim, carbon fiber split window trim, painted body-color"
zr1x,zr1x_options,177,opt_fa6_001,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",,681,5295,5295,210,row 210: 5295 3LZ only,,conditional_price_candidate,defer_to_price_rules,"5295 | row 210: 5295 3LZ only | 210 | Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts | Not available with (FA5) carbon fiber interior trim. | Not available with (FA5) carbon fiber interior trim."
zr1x,zr1x_options,178,opt_fe8_002,FE8,"Suspension, performance with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,179,opt_feh_002,FEH,"Suspension, performance with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,180,opt_fej_001,FEJ,"Suspension, ZTK with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,181,opt_fez_001,FEZ,"Suspension, ZTK with Magnetic Selective Ride Control",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,182,opt_hp1_002,HP1,"Front axle, electrified propulsion (186 hp [138.7 kW], 145 lb-ft of front torque [196.6 N-m]). 1250 (932.1 kW) total combined hp with LT7 engine",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,183,opt_j59_002,J59,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, 10-piston front, 6-piston rear",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,184,opt_j6o_001,J6O,"Calipers, Bronze-painted",,879,795,795,75,row 75: 795 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"795 | row 75: 795 ZR1/ZR1X Only | 75 | Calipers, Bronze-painted"
zr1x,zr1x_options,185,opt_lt7_002,LT7,"Engine, 5.5L V8 Twin Turbo, TPI, DI, high-output, Variable Valve Timing (VVT) (1064 hp [793 kW] @ 7000 rpm, 828 lb-ft of torque [1123 N-m] @ 6000 rpm)",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,186,opt_mlp_002,MLP,"Transmission, 8-speed dual clutch, includes manual and auto modes",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,187,opt_n26_001,N26,"Steering wheel, sueded microfiber-wrapped",,659,695,695,211,row 211: 695 N/A on 3LZ,,conditional_price_candidate,defer_to_price_rules,"695 | row 211: 695 N/A on 3LZ | 211 | Steering wheel, sueded microfiber-wrapped | Requires (HTJ) Jet Black interior. | Requires (HTJ) Jet Black interior."
zr1x,zr1x_options,188,opt_n2z_001,N2Z,"Steering wheel, carbon fiber and sueded microfiber-wrapped",,661,895,895,212,row 212: 895 3LZ only,,conditional_price_candidate,defer_to_price_rules,"895 | row 212: 895 3LZ only | 212 | Steering wheel, carbon fiber and sueded microfiber-wrapped | Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB. | Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB."
zr1x,zr1x_options,189,opt_n3w_002,N3W,"Steering wheel, carbon fiber and leather-wrapped",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,190,opt_pbc_001,PBC,Customer Engine Build Program,,897,9995,9995,50,row 50: 9995 LT6 and LT7 Engines only,,direct_price_candidate,write_options_price,9995 | row 50: 9995 LT6 and LT7 Engines only | 50 | Customer Engine Build Program
zr1x,zr1x_options,191,opt_r8e_002,R8E,"Gas guzzler tax, mandatory federal tax added to price of vehicle",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,192,opt_sb9_001,SB9,"NEW!LPO, Hood and Roof Decal Package, Genuine Corvette Accessory",,753,895,895,128,row 128: 895,,direct_price_candidate,write_options_price,"895 | row 128: 895 | 128 | NEW!LPO, Hood and Roof Decal Package, Genuine Corvette Accessory | Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). | Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
zr1x,zr1x_options,193,opt_sof_001,SOF,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum",,843,1495,1495,277,row 277: 1495 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"1495 | row 277: 1495 ZR1/ZR1X Only | 277 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum"
zr1x,zr1x_options,194,opt_sog_001,SOG,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum",,845,1995,1995,278,row 278: 1995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"1995 | row 278: 1995 ZR1/ZR1X Only | 278 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum"
zr1x,zr1x_options,195,opt_soh_001,SOH,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum",,847,1995,1995,279,row 279: 1995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"1995 | row 279: 1995 ZR1/ZR1X Only | 279 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum"
zr1x,zr1x_options,196,opt_soj_002,SOJ,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Sterling Silver-painted forged aluminum",,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,197,opt_su1_001,SU1,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber",,849,15995,15995,286,row 286: 15995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"15995 | row 286: 15995 ZR1/ZR1X Only | 286 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber"
zr1x,zr1x_options,198,opt_tom_002,TOM,"ZR1X Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",,713,12995,12995,191,row 191: 12995 ZR1/ZR1X Only,,direct_price_candidate,write_options_price,"12995 | row 191: 12995 ZR1/ZR1X Only | 191 | ZR1X Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler"
zr1x,zr1x_options,199,opt_tu7_001,TU7,"Seats, two-tone",,637,595,595,213,row 213: 595 2LT/LZ or 3LT/LZ,,conditional_price_candidate,defer_to_price_rules,"595 | row 213: 595 2LT/LZ or 3LT/LZ | 213 | Seats, two-tone | Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors. | Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors."
zr1x,zr1x_options,200,opt_u2k_002,U2K,SiriusXM with 360L Trial Subscription. SiriusXM with 360L transforms your customers' ride with our most extensive and personalized radio experience on the road.,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,201,opt_u5g_002,U5G,5G vehicle connectivity,,,,,,,,missing_price_evidence,needs_human_review,
zr1x,zr1x_options,202,opt_ue1_002,UE1,OnStar services capable,,,,,,,,missing_price_evidence,needs_human_review,
