source_sheet,source_row,guide_family,model_key,model_key_confidence,equipment_group_rpo,orderable_rpo,ref_rpo,description,row_kind,matched_primary_row_key,match_status,source_detail_raw
Equipment Groups 4,56,corvette,,needs_review,3A9,3A9,,"Seat belt color, Santorini Blue
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors or (HVZ) Asymmetrical Adrenaline Red/Jet Black interior. Included with (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Santorini Blue
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors or (HVZ) Asymmetrical Adrenaline Red/Jet Black interior. Included with (H8T) Santorini Blue interior and (HAG) Asymmetrical Santorini Blue/Jet Black interior."
Equipment Groups 4,57,corvette,,needs_review,3F9,3F9,,"Seat belt color, Torch Red
1. Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Torch Red
1. Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior."
Equipment Groups 4,58,corvette,,needs_review,3M9,3M9,,"Seat belt color, Yellow
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors, (H8T) Santorini Blue interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Seat belt color, Yellow
1. Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors. 
2. Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors, (H8T) Santorini Blue interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior."
Equipment Groups 4,59,corvette,,needs_review,,,AH2,"Seats, GT2 bucket",derived_cross_check,,unmatched_primary_review,"Seats, GT2 bucket"
Equipment Groups 4,60,corvette,,needs_review,AE4,AE4,,"Seats, Competition Sport bucket",derived_cross_check,,unmatched_primary_review,"Seats, Competition Sport bucket"
Equipment Groups 4,61,corvette,,needs_review,AUP,AUP,,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket
1. Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket
1. Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior."
Equipment Groups 4,62,corvette,,needs_review,TU7,TU7,,"Seats, two-tone
1. Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors.",derived_cross_check,,unmatched_primary_review,"Seats, two-tone
1. Requires (AH2) GT2 seats. Available with (HU1/HU9) Sky Cool Gray, (HU2/HUA) Adrenaline Red, (HUE/HTG) Natural, (HMO/HVV) Jet Black/Sky Cool Gray, (HU0/HXO) Jet Black/Adrenaline Red interiors."
Equipment Groups 4,63,corvette,,needs_review,N26,N26,,"Steering wheel, sueded microfiber-wrapped
1. Requires (HTJ) Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Steering wheel, sueded microfiber-wrapped
1. Requires (HTJ) Jet Black interior."
Equipment Groups 4,64,corvette,,needs_review,N2Z,N2Z,,"Steering wheel, carbon fiber and sueded microfiber-wrapped
1. Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB.",derived_cross_check,,unmatched_primary_review,"Steering wheel, carbon fiber and sueded microfiber-wrapped
1. Requires leather seating surfaces with perforated sueded microfiber inserts interiors: HTT, HU9, HUA, HTG, HUF, HMO, HVT, HXO, HZP, HUX, EPX, HUB."
Equipment Groups 4,65,corvette,,needs_review,37S,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
Equipment Groups 4,66,corvette,,needs_review,38S,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
Equipment Groups 4,67,corvette,,needs_review,36S,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",derived_cross_check,,unmatched_primary_review,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
Equipment Groups 4,68,corvette,,needs_review,BAZ,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim",derived_cross_check,,unmatched_primary_review,"Stealth Interior Trim Package, dark finish aluminum trim"
Equipment Groups 4,69,corvette,,needs_review,FA5,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",derived_cross_check,,unmatched_primary_review,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
Equipment Groups 4,70,corvette,,needs_review,FA6,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",derived_cross_check,,unmatched_primary_review,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
Equipment Groups 4,71,corvette,,needs_review,TOM,TOM,,"ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",derived_cross_check,,unmatched_primary_review,"ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler"
Equipment Groups 4,72,corvette,,needs_review,TOM,TOM,,"ZR1X Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",derived_cross_check,,unmatched_primary_review,"ZR1X Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler"
Equipment Groups 4,73,corvette,,needs_review,EYK,EYK,,Chrome Exterior Badge Package,derived_cross_check,,unmatched_primary_review,Chrome Exterior Badge Package
Equipment Groups 4,74,corvette,,needs_review,R8C,R8C,,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.",derived_cross_check,,unmatched_primary_review,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
Equipment Groups 4,75,corvette,,needs_review,PIN,PIN,,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.",derived_cross_check,,unmatched_primary_review,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only."
Equipment Groups 4,76,corvette,,needs_review,ETV,ETV,,"Exterior trim, carbon fiber split window trim, painted body-color",derived_cross_check,,unmatched_primary_review,"Exterior trim, carbon fiber split window trim, painted body-color"
Equipment Groups 4,77,corvette,,needs_review,E60,E60,,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",derived_cross_check,,unmatched_primary_review,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system"
Equipment Groups 4,78,corvette,,needs_review,,,CFV,"Ground effects, visible carbon fiber",derived_cross_check,,unmatched_primary_review,"Ground effects, visible carbon fiber"
Equipment Groups 4,79,corvette,,needs_review,VK3,VK3,,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate.",derived_cross_check,,unmatched_primary_review,"License plate bracket, front
1. Will be forced on orders with ship-to states that require a front license plate."
Equipment Groups 4,80,corvette,,needs_review,PCQ,PCQ,,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories",derived_cross_check,,unmatched_primary_review,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories"
Equipment Groups 4,81,corvette,,needs_review,RWH,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
Equipment Groups 4,82,corvette,,needs_review,WKR,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",derived_cross_check,,unmatched_primary_review,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
Equipment Groups 4,83,corvette,,needs_review,RWJ,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",derived_cross_check,,unmatched_primary_review,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
Equipment Groups 4,84,corvette,,needs_review,SB9,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",derived_cross_check,,unmatched_primary_review,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Equipment Groups 4,85,corvette,,needs_review,SFZ,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",derived_cross_check,,unmatched_primary_review,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
Equipment Groups 4,86,corvette,,needs_review,R88,R88,,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",derived_cross_check,,unmatched_primary_review,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
Equipment Groups 4,87,corvette,,needs_review,VTB,VTB,,"LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory",derived_cross_check,,unmatched_primary_review,"LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory"
Equipment Groups 4,88,corvette,,needs_review,VWE,VWE,,"LPO, Front radiator grille screens, Genuine Corvette Accessory
1. Included with (PCQ) Grille Screen Protection Package, LPO.",derived_cross_check,,unmatched_primary_review,"LPO, Front radiator grille screens, Genuine Corvette Accessory
1. Included with (PCQ) Grille Screen Protection Package, LPO."
